0.000000000000000e+000,0.000000e+000
1.000000000000000e-002,8.008716e-007
2.000000000000000e-002,1.535959e-006
3.000000000000000e-002,2.206798e-006
4.000000000000000e-002,2.814879e-006
5.000000000000000e-002,3.361645e-006
6.000000000000001e-002,3.848498e-006
7.000000000000001e-002,4.276793e-006
8.000000000000000e-002,4.647848e-006
9.000000000000000e-002,4.962941e-006
9.999999999999999e-002,5.223311e-006
1.100000000000000e-001,5.430162e-006
1.200000000000000e-001,5.584663e-006
1.300000000000000e-001,5.687948e-006
1.400000000000000e-001,5.741119e-006
1.500000000000000e-001,5.751615e-006
1.600000000000000e-001,5.756267e-006
1.700000000000000e-001,5.760830e-006
1.800000000000000e-001,5.765309e-006
1.900000000000000e-001,5.769708e-006
2.000000000000000e-001,5.774032e-006
2.100000000000001e-001,5.778285e-006
2.200000000000001e-001,5.782471e-006
2.300000000000001e-001,5.786593e-006
2.400000000000001e-001,5.790655e-006
2.500000000000001e-001,5.794658e-006
2.600000000000001e-001,5.798606e-006
2.700000000000001e-001,5.802502e-006
2.800000000000001e-001,5.806347e-006
2.900000000000001e-001,5.810143e-006
3.000000000000001e-001,5.813893e-006
3.100000000000001e-001,5.817598e-006
3.200000000000001e-001,5.821261e-006
3.300000000000001e-001,5.824882e-006
3.400000000000001e-001,5.828464e-006
3.500000000000001e-001,5.832007e-006
3.600000000000002e-001,5.835513e-006
3.700000000000002e-001,5.838984e-006
3.800000000000002e-001,5.842420e-006
3.900000000000002e-001,5.845822e-006
4.000000000000002e-001,5.849193e-006
4.100000000000002e-001,5.852532e-006
4.200000000000002e-001,5.855841e-006
4.300000000000002e-001,5.859120e-006
4.400000000000002e-001,5.862371e-006
4.500000000000002e-001,5.865594e-006
4.600000000000002e-001,5.868790e-006
4.700000000000003e-001,5.871961e-006
4.800000000000003e-001,5.875105e-006
4.900000000000003e-001,5.878225e-006
5.000000000000002e-001,5.881321e-006
5.100000000000002e-001,5.884393e-006
5.200000000000002e-001,5.887443e-006
5.300000000000003e-001,5.890470e-006
5.400000000000003e-001,5.893476e-006
5.500000000000003e-001,5.896460e-006
5.600000000000003e-001,5.899423e-006
5.700000000000003e-001,5.902367e-006
5.800000000000003e-001,5.905290e-006
5.900000000000003e-001,5.908195e-006
6.000000000000003e-001,5.911081e-006
6.100000000000003e-001,5.913947e-006
6.200000000000003e-001,5.916797e-006
6.300000000000003e-001,5.919628e-006
6.400000000000004e-001,5.922443e-006
6.500000000000004e-001,5.925240e-006
6.600000000000004e-001,5.928021e-006
6.700000000000004e-001,5.930785e-006
6.800000000000004e-001,5.933534e-006
6.900000000000004e-001,5.936267e-006
7.000000000000004e-001,5.938985e-006
7.100000000000004e-001,5.941688e-006
7.200000000000004e-001,5.944376e-006
7.300000000000004e-001,5.947050e-006
7.400000000000004e-001,5.949710e-006
7.500000000000004e-001,5.952356e-006
7.600000000000005e-001,5.954988e-006
7.700000000000005e-001,5.957608e-006
7.800000000000005e-001,5.960213e-006
7.900000000000005e-001,5.962806e-006
8.000000000000005e-001,5.965387e-006
8.100000000000005e-001,5.967955e-006
8.200000000000005e-001,5.970510e-006
8.300000000000005e-001,5.973054e-006
8.400000000000005e-001,5.975586e-006
8.500000000000005e-001,5.978106e-006
8.600000000000005e-001,5.980615e-006
8.700000000000006e-001,5.983112e-006
8.800000000000006e-001,5.985599e-006
8.900000000000006e-001,5.988074e-006
9.000000000000006e-001,5.990539e-006
9.100000000000006e-001,5.992993e-006
9.200000000000006e-001,5.995438e-006
9.300000000000006e-001,5.997871e-006
9.400000000000006e-001,6.000295e-006
9.500000000000006e-001,6.002708e-006
9.600000000000006e-001,6.005112e-006
9.700000000000006e-001,6.007507e-006
9.800000000000007e-001,6.009891e-006
9.900000000000007e-001,6.012267e-006
1.000000000000001e+000,6.014633e-006
1.010000000000001e+000,6.016990e-006
1.020000000000001e+000,6.019338e-006
1.030000000000001e+000,6.021677e-006
1.040000000000001e+000,6.024008e-006
1.050000000000001e+000,6.026330e-006
1.060000000000001e+000,6.028643e-006
1.070000000000001e+000,6.030948e-006
1.080000000000001e+000,6.033245e-006
1.090000000000001e+000,6.035533e-006
1.100000000000001e+000,6.037814e-006
1.110000000000001e+000,6.040086e-006
1.120000000000001e+000,6.042351e-006
1.130000000000001e+000,6.044608e-006
1.140000000000001e+000,6.046857e-006
1.150000000000001e+000,6.049099e-006
1.160000000000001e+000,6.051334e-006
1.170000000000001e+000,6.053561e-006
1.180000000000001e+000,6.055780e-006
1.190000000000001e+000,6.057993e-006
1.200000000000001e+000,6.060198e-006
1.210000000000001e+000,6.062397e-006
1.220000000000001e+000,6.064588e-006
1.230000000000001e+000,6.066773e-006
1.240000000000001e+000,6.068951e-006
1.250000000000001e+000,6.071122e-006
1.260000000000001e+000,6.073287e-006
1.270000000000001e+000,6.075445e-006
1.280000000000001e+000,6.077596e-006
1.290000000000001e+000,6.079742e-006
1.300000000000001e+000,6.081880e-006
1.310000000000001e+000,6.084013e-006
1.320000000000001e+000,6.086139e-006
1.330000000000001e+000,6.088260e-006
1.340000000000001e+000,6.090374e-006
1.350000000000001e+000,6.092483e-006
1.360000000000001e+000,6.094585e-006
1.370000000000001e+000,6.096681e-006
1.380000000000001e+000,6.098772e-006
1.390000000000001e+000,6.100857e-006
1.400000000000001e+000,6.102936e-006
1.410000000000001e+000,6.105010e-006
1.420000000000001e+000,6.107079e-006
1.430000000000001e+000,6.109141e-006
1.440000000000001e+000,6.111198e-006
1.450000000000001e+000,6.113250e-006
1.460000000000001e+000,6.115297e-006
1.470000000000001e+000,6.117338e-006
1.480000000000001e+000,6.119374e-006
1.490000000000001e+000,6.121405e-006
1.500000000000001e+000,6.123431e-006
1.510000000000001e+000,6.125451e-006
1.520000000000001e+000,6.127467e-006
1.530000000000001e+000,6.129478e-006
1.540000000000001e+000,6.131484e-006
1.550000000000001e+000,6.133484e-006
1.560000000000001e+000,6.135480e-006
1.570000000000001e+000,6.137472e-006
1.580000000000001e+000,6.139458e-006
1.590000000000001e+000,6.141440e-006
1.600000000000001e+000,6.143417e-006
1.610000000000001e+000,6.145390e-006
1.620000000000001e+000,6.147357e-006
1.630000000000001e+000,6.149321e-006
1.640000000000001e+000,6.151280e-006
1.650000000000001e+000,6.153235e-006
1.660000000000001e+000,6.155185e-006
1.670000000000001e+000,6.157130e-006
1.680000000000001e+000,6.159072e-006
1.690000000000001e+000,6.161009e-006
1.700000000000001e+000,6.162942e-006
1.710000000000001e+000,6.164870e-006
1.720000000000001e+000,6.166795e-006
1.730000000000001e+000,6.168715e-006
1.740000000000001e+000,6.170631e-006
1.750000000000001e+000,6.172543e-006
1.760000000000001e+000,6.174451e-006
1.770000000000001e+000,6.176355e-006
1.780000000000001e+000,6.178256e-006
1.790000000000001e+000,6.180152e-006
1.800000000000001e+000,6.182044e-006
1.810000000000001e+000,6.183932e-006
1.820000000000001e+000,6.185817e-006
1.830000000000001e+000,6.187698e-006
1.840000000000001e+000,6.189574e-006
1.850000000000001e+000,6.191448e-006
1.860000000000001e+000,6.193317e-006
1.870000000000001e+000,6.195183e-006
1.880000000000001e+000,6.197045e-006
1.890000000000002e+000,6.198904e-006
1.900000000000002e+000,6.200758e-006
1.910000000000002e+000,6.202610e-006
1.920000000000002e+000,6.204458e-006
1.930000000000002e+000,6.206302e-006
1.940000000000002e+000,6.208143e-006
1.950000000000002e+000,6.209980e-006
1.960000000000002e+000,6.211814e-006
1.970000000000002e+000,6.213644e-006
1.980000000000002e+000,6.215471e-006
1.990000000000002e+000,6.217295e-006
2.000000000000000e+000,6.219115e-006
